datesold,price
10/29/2015 0:00,339950
10/29/2015 0:00,385100
10/29/2015 0:00,415000
10/29/2015 0:00,426500
10/29/2015 0:00,438500
10/29/2015 0:00,442000
10/29/2015 0:00,455000
10/29/2015 0:00,515000
10/29/2015 0:00,520000
10/29/2015 0:00,530500
10/29/2015 0:00,565000
10/29/2015 0:00,638000
10/29/2015 0:00,715000
10/29/2015 0:00,775000
10/29/2015 0:00,777000
10/29/2015 0:00,871000
10/29/2015 0:00,875000
10/29/2015 0:00,875000
10/29/2015 0:00,956000
10/30/2015 0:00,350000
10/30/2015 0:00,395000
10/30/2015 0:00,445000
10/30/2015 0:00,475000
10/30/2015 0:00,490000
10/30/2015 0:00,565000
10/30/2015 0:00,640000
10/30/2015 0:00,675000
10/30/2015 0:00,727500
10/30/2015 0:00,730000
10/30/2015 0:00,742000
10/30/2015 0:00,880000
10/31/2015 0:00,456000
10/31/2015 0:00,545000
10/31/2015 0:00,556000
10/31/2015 0:00,575000
10/31/2015 0:00,590000
10/31/2015 0:00,590500
10/31/2015 0:00,592500
10/31/2015 0:00,604000
10/31/2015 0:00,630000
10/31/2015 0:00,630000
10/31/2015 0:00,685000
10/31/2015 0:00,710000
10/31/2015 0:00,780000
10/31/2015 0:00,797000
10/31/2015 0:00,865000
10/31/2015 0:00,875000
10/31/2015 0:00,890000
10/31/2015 0:00,895000
10/31/2015 0:00,910000
10/31/2015 0:00,985000
10/31/2015 0:00,1000000
10/31/2015 0:00,1070000
10/31/2015 0:00,1222500
10/31/2015 0:00,1300000
10/31/2015 0:00,1300000
10/31/2015 0:00,1425000
10/31/2015 0:00,1470000
10/31/2015 0:00,2010000
10/31/2015 0:00,2250000
11/01/2015 0:00,480000
11/01/2015 0:00,677600
11/01/2015 0:00,705000
11/01/2015 0:00,845000
11/01/2015 0:00,907000
11/01/2015 0:00,1000000
11/01/2015 0:00,1025000
11/01/2015 0:00,1430000
11/02/2015 0:00,395000
11/02/2015 0:00,430500
11/02/2015 0:00,435000
11/02/2015 0:00,480000
11/02/2015 0:00,605000
11/02/2015 0:00,740000
11/02/2015 0:00,790000
11/02/2015 0:00,8000000
11/03/2015 0:00,620000
11/03/2015 0:00,1165000
11/04/2015 0:00,462500
11/04/2015 0:00,625000
11/04/2015 0:00,650000
11/04/2015 0:00,685000
11/04/2015 0:00,720000
11/05/2015 0:00,330000
11/05/2015 0:00,415000
11/05/2015 0:00,448000
11/05/2015 0:00,460000
11/05/2015 0:00,461500
11/05/2015 0:00,562000
11/05/2015 0:00,585000
11/05/2015 0:00,589000
11/05/2015 0:00,705000
11/05/2015 0:00,725000
11/05/2015 0:00,740000
11/05/2015 0:00,865000
11/05/2015 0:00,935000
11/05/2015 0:00,1151000
11/05/2015 0:00,1255000
11/06/2015 0:00,357500
11/06/2015 0:00,370000
11/06/2015 0:00,436000
11/06/2015 0:00,440000
11/06/2015 0:00,442000
11/06/2015 0:00,452000
11/06/2015 0:00,465000
11/06/2015 0:00,500000
11/06/2015 0:00,525000
11/06/2015 0:00,540000
11/06/2015 0:00,563000
11/06/2015 0:00,600000
11/06/2015 0:00,650000
11/06/2015 0:00,780000
11/06/2015 0:00,830000
11/06/2015 0:00,865000
11/06/2015 0:00,1151000
11/07/2015 0:00,375000
11/07/2015 0:00,403000
11/07/2015 0:00,465000
11/07/2015 0:00,495000
11/07/2015 0:00,529000
11/07/2015 0:00,537000
11/07/2015 0:00,551000
11/07/2015 0:00,565000
11/07/2015 0:00,580000
11/07/2015 0:00,595000
11/07/2015 0:00,607000
11/07/2015 0:00,661000
11/07/2015 0:00,664000
11/07/2015 0:00,670000
11/07/2015 0:00,680000
11/07/2015 0:00,680000
11/07/2015 0:00,700000
11/07/2015 0:00,700000
11/07/2015 0:00,745000
11/07/2015 0:00,755000
11/07/2015 0:00,765000
11/07/2015 0:00,775000
11/07/2015 0:00,777000
11/07/2015 0:00,790000
11/07/2015 0:00,803000
11/07/2015 0:00,855000
11/07/2015 0:00,865000
11/07/2015 0:00,1210000
11/07/2015 0:00,1400000
11/07/2015 0:00,1705000
11/07/2015 0:00,2090000
11/07/2015 0:00,2202000
11/07/2015 0:00,2322000
11/08/2015 0:00,765000
11/08/2015 0:00,831000
11/08/2015 0:00,875000
11/08/2015 0:00,887000
11/08/2015 0:00,1285000
11/09/2015 0:00,392500
11/09/2015 0:00,418000
11/09/2015 0:00,420000
11/09/2015 0:00,497000
11/09/2015 0:00,510000
11/09/2015 0:00,517400
11/09/2015 0:00,610000
11/09/2015 0:00,637000
11/09/2015 0:00,675000
11/09/2015 0:00,700000
11/09/2015 0:00,726000
11/09/2015 0:00,840000
11/10/2015 0:00,210000
11/10/2015 0:00,350000
11/10/2015 0:00,415000
11/10/2015 0:00,512500
11/10/2015 0:00,515000
11/10/2015 0:00,620000
11/10/2015 0:00,665000
11/10/2015 0:00,815000
11/10/2015 0:00,850000
11/10/2015 0:00,1370000
11/11/2015 0:00,390000
11/11/2015 0:00,415000
11/11/2015 0:00,512500
11/11/2015 0:00,535000
11/11/2015 0:00,549000
11/11/2015 0:00,577500
11/11/2015 0:00,580000
11/11/2015 0:00,615000
11/11/2015 0:00,625000
11/11/2015 0:00,625000
11/11/2015 0:00,630000
11/11/2015 0:00,640000
11/11/2015 0:00,700000
11/11/2015 0:00,705000
11/12/2015 0:00,345000
11/12/2015 0:00,400000
11/12/2015 0:00,415000
11/12/2015 0:00,424500
11/12/2015 0:00,548000
11/12/2015 0:00,563000
11/12/2015 0:00,601000
11/12/2015 0:00,650000
11/12/2015 0:00,980000
11/12/2015 0:00,1025000
11/12/2015 0:00,1060000
11/13/2015 0:00,410000
11/13/2015 0:00,439000
11/13/2015 0:00,515000
11/13/2015 0:00,541500
11/13/2015 0:00,550000
11/13/2015 0:00,556000
11/13/2015 0:00,590000
11/13/2015 0:00,668000
11/13/2015 0:00,780000
11/13/2015 0:00,812000
11/13/2015 0:00,850000
11/13/2015 0:00,895000
11/14/2015 0:00,414000
11/14/2015 0:00,440000
11/14/2015 0:00,475000
11/14/2015 0:00,509000
11/14/2015 0:00,510000
11/14/2015 0:00,540000
11/14/2015 0:00,540000
11/14/2015 0:00,542500
11/14/2015 0:00,551500
11/14/2015 0:00,573000
11/14/2015 0:00,580000
11/14/2015 0:00,585000
11/14/2015 0:00,595000
11/14/2015 0:00,601500
11/14/2015 0:00,630000
11/14/2015 0:00,682000
11/14/2015 0:00,690000
11/14/2015 0:00,690000
11/14/2015 0:00,747500
11/14/2015 0:00,751000
11/14/2015 0:00,759000
11/14/2015 0:00,785000
11/14/2015 0:00,800000
11/14/2015 0:00,850000
11/14/2015 0:00,860000
11/14/2015 0:00,941000
11/14/2015 0:00,975000
11/14/2015 0:00,1110000
11/14/2015 0:00,1270000
11/14/2015 0:00,1450000
11/14/2015 0:00,1470000
11/14/2015 0:00,1500000
11/14/2015 0:00,2100000
11/16/2015 0:00,355000
11/16/2015 0:00,417500
11/16/2015 0:00,425000
11/16/2015 0:00,430000
11/16/2015 0:00,518000
11/16/2015 0:00,590000
11/16/2015 0:00,605000
11/16/2015 0:00,609000
11/16/2015 0:00,645000
11/16/2015 0:00,800000
11/16/2015 0:00,835000
11/16/2015 0:00,1380000
11/17/2015 0:00,530000
11/17/2015 0:00,615000
11/17/2015 0:00,615000
11/17/2015 0:00,757000
11/17/2015 0:00,1225000
11/17/2015 0:00,1700000
11/18/2015 0:00,376000
11/18/2015 0:00,430000
11/18/2015 0:00,476000
11/18/2015 0:00,500000
11/18/2015 0:00,500000
11/18/2015 0:00,527500
11/18/2015 0:00,541000
11/18/2015 0:00,550000
11/18/2015 0:00,590000
11/18/2015 0:00,621500
11/18/2015 0:00,640000
11/18/2015 0:00,692500
11/18/2015 0:00,695000
11/18/2015 0:00,735000
11/18/2015 0:00,1480000
11/19/2015 0:00,354000
11/19/2015 0:00,395000
11/19/2015 0:00,490000
11/19/2015 0:00,525000
11/19/2015 0:00,575000
11/19/2015 0:00,640000
11/19/2015 0:00,667000
11/19/2015 0:00,670000
11/19/2015 0:00,831000
11/19/2015 0:00,930000
11/20/2015 0:00,402500
11/20/2015 0:00,422000
11/20/2015 0:00,465000
11/20/2015 0:00,500000
11/20/2015 0:00,550000
11/20/2015 0:00,596000
11/20/2015 0:00,645250
11/20/2015 0:00,650000
11/20/2015 0:00,750000
11/20/2015 0:00,775000
11/20/2015 0:00,780000
11/20/2015 0:00,850000
11/20/2015 0:00,860000
11/20/2015 0:00,890000
11/20/2015 0:00,990000
11/21/2015 0:00,425000
11/21/2015 0:00,436000
11/21/2015 0:00,506000
11/21/2015 0:00,512000
11/21/2015 0:00,540000
11/21/2015 0:00,600000
11/21/2015 0:00,625000
11/21/2015 0:00,630000
11/21/2015 0:00,695000
11/21/2015 0:00,740000
11/21/2015 0:00,760000
11/21/2015 0:00,775000
11/21/2015 0:00,866000
11/21/2015 0:00,875000
11/21/2015 0:00,889000
11/21/2015 0:00,897000
11/21/2015 0:00,915000
11/21/2015 0:00,920000
11/21/2015 0:00,930000
11/21/2015 0:00,1040000
11/21/2015 0:00,1055000
11/21/2015 0:00,1380000
11/21/2015 0:00,1405000
11/21/2015 0:00,1496000
11/22/2015 0:00,451000
11/22/2015 0:00,711100
11/22/2015 0:00,785000
11/23/2015 0:00,390500
11/23/2015 0:00,530500
11/23/2015 0:00,623000
11/23/2015 0:00,636000
11/23/2015 0:00,1625000
11/23/2015 0:00,1800000
11/24/2015 0:00,400000
11/24/2015 0:00,417000
11/24/2015 0:00,452000
11/24/2015 0:00,460000
11/24/2015 0:00,580000
11/24/2015 0:00,580000
11/24/2015 0:00,585000
11/24/2015 0:00,603250
11/24/2015 0:00,680000
11/24/2015 0:00,687500
11/24/2015 0:00,860000
11/24/2015 0:00,941000
11/25/2015 0:00,395000
11/25/2015 0:00,415000
11/25/2015 0:00,500000
11/25/2015 0:00,587500
11/25/2015 0:00,805000
11/25/2015 0:00,827000
11/25/2015 0:00,875000
11/25/2015 0:00,1315000
11/26/2015 0:00,415000
11/26/2015 0:00,462500
11/26/2015 0:00,485000
11/26/2015 0:00,485000
11/26/2015 0:00,595000
11/26/2015 0:00,600000
11/26/2015 0:00,610000
11/26/2015 0:00,630000
11/26/2015 0:00,632500
11/26/2015 0:00,651000
11/26/2015 0:00,660000
11/26/2015 0:00,711000
11/26/2015 0:00,812000
11/26/2015 0:00,960000
11/27/2015 0:00,365000
11/27/2015 0:00,385000
11/27/2015 0:00,400000
11/27/2015 0:00,428000
11/27/2015 0:00,456000
11/27/2015 0:00,460000
11/27/2015 0:00,471000
11/27/2015 0:00,480000
11/27/2015 0:00,515000
11/27/2015 0:00,562500
11/27/2015 0:00,598000
11/27/2015 0:00,610000
11/27/2015 0:00,690000
11/27/2015 0:00,710000
11/27/2015 0:00,715000
11/27/2015 0:00,745000
11/27/2015 0:00,820000
11/27/2015 0:00,975000
11/28/2015 0:00,460000
11/28/2015 0:00,509000
11/28/2015 0:00,528000
11/28/2015 0:00,540000
11/28/2015 0:00,562000
11/28/2015 0:00,592500
11/28/2015 0:00,628000
11/28/2015 0:00,645000
11/28/2015 0:00,652000
11/28/2015 0:00,655000
11/28/2015 0:00,683000
11/28/2015 0:00,700000
11/28/2015 0:00,790000
11/28/2015 0:00,793000
11/28/2015 0:00,808000
11/28/2015 0:00,935000
11/28/2015 0:00,1015000
11/28/2015 0:00,1030000
11/28/2015 0:00,1115000
11/28/2015 0:00,1350000
11/28/2015 0:00,1720000
11/28/2015 0:00,2320000
11/30/2015 0:00,350000
11/30/2015 0:00,602000
11/30/2015 0:00,640500
11/30/2015 0:00,867000
11/30/2015 0:00,1510000
12/01/2015 0:00,370000
12/01/2015 0:00,402000
12/01/2015 0:00,485000
12/01/2015 0:00,560000
12/01/2015 0:00,580000
12/01/2015 0:00,595000
12/01/2015 0:00,650000
12/01/2015 0:00,985000
12/01/2015 0:00,1154000
12/02/2015 0:00,377000
12/02/2015 0:00,390000
12/02/2015 0:00,410000
12/02/2015 0:00,420000
12/02/2015 0:00,450000
12/02/2015 0:00,451500
12/02/2015 0:00,452000
12/02/2015 0:00,505000
12/02/2015 0:00,528000
12/02/2015 0:00,593000
12/02/2015 0:00,630000
12/02/2015 0:00,777000
12/02/2015 0:00,890000
12/02/2015 0:00,897500
12/02/2015 0:00,1015000
12/03/2015 0:00,371500
12/03/2015 0:00,495000
12/03/2015 0:00,510000
12/03/2015 0:00,555000
12/03/2015 0:00,575000
12/03/2015 0:00,575000
12/03/2015 0:00,625000
12/03/2015 0:00,640000
12/03/2015 0:00,675000
12/03/2015 0:00,760000
12/03/2015 0:00,830000
12/03/2015 0:00,1000000
12/04/2015 0:00,365000
12/04/2015 0:00,395000
12/04/2015 0:00,415000
12/04/2015 0:00,455000
12/04/2015 0:00,506500
12/04/2015 0:00,515000
12/04/2015 0:00,535000
12/04/2015 0:00,560000
12/04/2015 0:00,589000
12/04/2015 0:00,605000
12/04/2015 0:00,615000
12/04/2015 0:00,700000
12/04/2015 0:00,810000
12/04/2015 0:00,835000
12/04/2015 0:00,950000
12/04/2015 0:00,2440000
12/05/2015 0:00,485000
12/05/2015 0:00,490000
12/05/2015 0:00,520000
12/05/2015 0:00,525000
12/05/2015 0:00,540000
12/05/2015 0:00,580000
12/05/2015 0:00,620000
12/05/2015 0:00,635000
12/05/2015 0:00,655000
12/05/2015 0:00,679000
12/05/2015 0:00,680000
12/05/2015 0:00,735000
12/05/2015 0:00,765000
12/05/2015 0:00,778000
12/05/2015 0:00,820000
12/05/2015 0:00,840000
12/05/2015 0:00,851000
12/05/2015 0:00,903000
12/05/2015 0:00,905000
12/05/2015 0:00,910000
12/05/2015 0:00,925000
12/05/2015 0:00,990000
12/05/2015 0:00,1250000
12/05/2015 0:00,1250000
12/07/2015 0:00,410000
12/07/2015 0:00,455000
12/07/2015 0:00,460000
12/07/2015 0:00,506000
12/07/2015 0:00,549000
12/07/2015 0:00,562000
12/07/2015 0:00,596000
12/07/2015 0:00,645000
12/07/2015 0:00,689000
12/07/2015 0:00,802000
12/07/2015 0:00,990000
12/08/2015 0:00,417500
12/08/2015 0:00,490000
12/08/2015 0:00,529000
12/08/2015 0:00,605100
12/09/2015 0:00,355000
12/09/2015 0:00,505000
12/09/2015 0:00,520000
12/09/2015 0:00,526500
12/09/2015 0:00,550000
12/09/2015 0:00,610000
12/09/2015 0:00,610000
12/09/2015 0:00,620000
12/09/2015 0:00,650000
12/09/2015 0:00,966000
12/09/2015 0:00,971000
12/10/2015 0:00,315000
12/10/2015 0:00,389000
12/10/2015 0:00,448000
12/10/2015 0:00,463000
12/10/2015 0:00,650000
12/10/2015 0:00,656000
12/10/2015 0:00,675000
12/10/2015 0:00,685000
12/10/2015 0:00,725000
12/10/2015 0:00,747500
12/10/2015 0:00,780000
12/10/2015 0:00,1098880
12/10/2015 0:00,1300000
12/10/2015 0:00,1725000
12/11/2015 0:00,430000
12/11/2015 0:00,456000
12/11/2015 0:00,575000
12/11/2015 0:00,630000
12/11/2015 0:00,655000
12/11/2015 0:00,759000
12/11/2015 0:00,850000
12/11/2015 0:00,1050000
12/11/2015 0:00,1295000
12/12/2015 0:00,432000
12/12/2015 0:00,515000
12/12/2015 0:00,520000
12/12/2015 0:00,545000
12/12/2015 0:00,617000
12/12/2015 0:00,630000
12/12/2015 0:00,638000
12/12/2015 0:00,685000
12/12/2015 0:00,689000
12/12/2015 0:00,693500
12/12/2015 0:00,710000
12/12/2015 0:00,720000
12/12/2015 0:00,729000
12/12/2015 0:00,730000
12/12/2015 0:00,750000
12/12/2015 0:00,795000
12/12/2015 0:00,810000
12/12/2015 0:00,847000
12/12/2015 0:00,975000
12/12/2015 0:00,1120000
12/12/2015 0:00,1255000
12/12/2015 0:00,1315000
12/13/2015 0:00,1300000
12/14/2015 0:00,470000
12/14/2015 0:00,627500
12/14/2015 0:00,700000
12/14/2015 0:00,775000
12/14/2015 0:00,982500
12/14/2015 0:00,2300000
12/15/2015 0:00,488000
12/15/2015 0:00,511000
12/15/2015 0:00,620000
12/15/2015 0:00,658000
12/15/2015 0:00,741000
12/15/2015 0:00,810000
12/15/2015 0:00,821000
12/15/2015 0:00,890000
12/15/2015 0:00,921000
12/15/2015 0:00,1100000
12/16/2015 0:00,380000
12/16/2015 0:00,430000
12/16/2015 0:00,461000
12/16/2015 0:00,485000
12/16/2015 0:00,485000
12/16/2015 0:00,486000
12/16/2015 0:00,488000
12/16/2015 0:00,527000
12/16/2015 0:00,561000
12/16/2015 0:00,565000
12/16/2015 0:00,605500
12/16/2015 0:00,670000
12/16/2015 0:00,745000
12/16/2015 0:00,745000
12/16/2015 0:00,785000
12/16/2015 0:00,875000
12/16/2015 0:00,880000
12/16/2015 0:00,930000
12/16/2015 0:00,940000
12/17/2015 0:00,379000
12/17/2015 0:00,435000
12/17/2015 0:00,449320
12/17/2015 0:00,487000
12/17/2015 0:00,506680
12/17/2015 0:00,525000
12/17/2015 0:00,528000
12/17/2015 0:00,542900
12/17/2015 0:00,573792
12/17/2015 0:00,600000
12/17/2015 0:00,720000
12/17/2015 0:00,862000
12/18/2015 0:00,430000
12/18/2015 0:00,515000
12/18/2015 0:00,532000
12/18/2015 0:00,560000
12/18/2015 0:00,561000
12/18/2015 0:00,570000
12/18/2015 0:00,598000
12/18/2015 0:00,635000
12/18/2015 0:00,665000
12/18/2015 0:00,810000
12/18/2015 0:00,971000
12/18/2015 0:00,1260000
12/19/2015 0:00,410250
12/19/2015 0:00,482000
12/19/2015 0:00,548000
12/19/2015 0:00,644000
12/19/2015 0:00,645000
12/19/2015 0:00,725000
12/19/2015 0:00,825000
12/19/2015 0:00,910000
12/19/2015 0:00,1330000
12/21/2015 0:00,328000
12/21/2015 0:00,436000
12/21/2015 0:00,457500
12/21/2015 0:00,507500
12/21/2015 0:00,530000
12/21/2015 0:00,542500
12/21/2015 0:00,555000
12/21/2015 0:00,660000
12/21/2015 0:00,800000
12/21/2015 0:00,800000
12/22/2015 0:00,361180
12/22/2015 0:00,371000
12/22/2015 0:00,410000
12/22/2015 0:00,510000
12/22/2015 0:00,510000
12/22/2015 0:00,600000
12/22/2015 0:00,609000
12/22/2015 0:00,615000
12/22/2015 0:00,620000
12/22/2015 0:00,645000
12/22/2015 0:00,660000
12/22/2015 0:00,668000
12/22/2015 0:00,712000
12/22/2015 0:00,751000
12/22/2015 0:00,990000
12/22/2015 0:00,1045000
12/23/2015 0:00,330000
12/23/2015 0:00,330000
12/23/2015 0:00,380000
12/23/2015 0:00,410000
12/23/2015 0:00,425000
12/23/2015 0:00,435000
12/23/2015 0:00,449000
12/23/2015 0:00,455000
12/23/2015 0:00,480000
12/23/2015 0:00,485000
12/23/2015 0:00,505000
12/23/2015 0:00,510000
12/23/2015 0:00,580000
12/23/2015 0:00,582500
12/23/2015 0:00,590000
12/23/2015 0:00,665000
12/23/2015 0:00,680000
12/23/2015 0:00,691500
12/23/2015 0:00,804000
12/23/2015 0:00,930000
12/23/2015 0:00,990000
12/23/2015 0:00,1170000
12/23/2015 0:00,1300000
12/24/2015 0:00,341000
12/24/2015 0:00,435000
12/24/2015 0:00,449950
12/24/2015 0:00,460000
12/24/2015 0:00,477000
12/24/2015 0:00,540000
01/02/2016 0:00,437000
01/05/2016 0:00,577000
01/07/2016 0:00,591000
01/08/2016 0:00,610000
01/08/2016 0:00,720000
01/08/2016 0:00,1225000
01/10/2016 0:00,929000
01/11/2016 0:00,470000
01/12/2016 0:00,390000
01/12/2016 0:00,435000
01/12/2016 0:00,680000
01/13/2016 0:00,215000
01/13/2016 0:00,360000
01/13/2016 0:00,400000
01/13/2016 0:00,580000
01/14/2016 0:00,355500
01/14/2016 0:00,415150
01/14/2016 0:00,502500
01/14/2016 0:00,760000
01/14/2016 0:00,820000
01/15/2016 0:00,355000
01/15/2016 0:00,470000
01/15/2016 0:00,616000
01/15/2016 0:00,735000
01/15/2016 0:00,1200000
01/18/2016 0:00,458000
01/18/2016 0:00,480000
01/18/2016 0:00,640000
01/18/2016 0:00,670000
01/18/2016 0:00,725000
01/19/2016 0:00,520000
01/19/2016 0:00,592500
01/19/2016 0:00,655000
01/19/2016 0:00,700000
01/19/2016 0:00,760000
01/20/2016 0:00,397500
01/20/2016 0:00,450000
01/20/2016 0:00,515900
01/20/2016 0:00,570000
01/20/2016 0:00,580000
01/20/2016 0:00,685000
01/20/2016 0:00,735000
01/20/2016 0:00,1350000
01/21/2016 0:00,350000
01/21/2016 0:00,355000
01/21/2016 0:00,425000
01/21/2016 0:00,460000
01/21/2016 0:00,529950
01/21/2016 0:00,570000
01/21/2016 0:00,587500
01/21/2016 0:00,659000
01/21/2016 0:00,660000
01/22/2016 0:00,390000
01/22/2016 0:00,415000
01/22/2016 0:00,449000
01/22/2016 0:00,500000
01/22/2016 0:00,501000
01/22/2016 0:00,510000
01/22/2016 0:00,540000
01/22/2016 0:00,580000
01/22/2016 0:00,650000
01/22/2016 0:00,665000
01/22/2016 0:00,757500
01/22/2016 0:00,770000
01/22/2016 0:00,1175000
01/23/2016 0:00,541000
01/25/2016 0:00,345000
01/25/2016 0:00,475000
01/25/2016 0:00,508000
01/25/2016 0:00,570000
01/25/2016 0:00,595000
01/25/2016 0:00,631000
01/25/2016 0:00,641000
01/25/2016 0:00,685000
01/25/2016 0:00,2200000
01/26/2016 0:00,520000
01/27/2016 0:00,345000
01/27/2016 0:00,455000
01/27/2016 0:00,499000
01/27/2016 0:00,575000
01/27/2016 0:00,583000
01/27/2016 0:00,584950
01/27/2016 0:00,590000
01/27/2016 0:00,592100
01/27/2016 0:00,615000
01/27/2016 0:00,648000
01/27/2016 0:00,690000
01/28/2016 0:00,380000
01/28/2016 0:00,410000
01/28/2016 0:00,425000
01/28/2016 0:00,456100
01/28/2016 0:00,457500
01/28/2016 0:00,469000
01/28/2016 0:00,487500
01/28/2016 0:00,490000
01/28/2016 0:00,530000
01/28/2016 0:00,585000
01/28/2016 0:00,755000
01/28/2016 0:00,935000
01/28/2016 0:00,1005000
01/29/2016 0:00,424000
01/29/2016 0:00,460000
01/29/2016 0:00,495000
01/29/2016 0:00,520000
01/29/2016 0:00,530000
01/29/2016 0:00,540000
01/29/2016 0:00,562750
01/29/2016 0:00,625000
01/29/2016 0:00,705000
01/29/2016 0:00,735000
01/29/2016 0:00,745000
01/30/2016 0:00,440000
01/30/2016 0:00,445000
01/30/2016 0:00,546000
01/30/2016 0:00,570000
01/30/2016 0:00,610000
01/30/2016 0:00,638000
01/30/2016 0:00,715000
01/30/2016 0:00,785000
01/31/2016 0:00,685000
01/31/2016 0:00,970000
02/01/2016 0:00,367000
02/01/2016 0:00,415000
02/01/2016 0:00,454700
02/01/2016 0:00,502000
02/01/2016 0:00,540000
02/01/2016 0:00,545000
02/01/2016 0:00,695000
02/01/2016 0:00,750000
02/01/2016 0:00,770000
02/02/2016 0:00,365000
02/02/2016 0:00,438000
02/02/2016 0:00,443500
02/02/2016 0:00,450000
02/02/2016 0:00,515000
02/02/2016 0:00,590000
02/02/2016 0:00,850000
02/02/2016 0:00,955000
02/03/2016 0:00,420000
02/03/2016 0:00,426000
02/03/2016 0:00,475000
02/03/2016 0:00,490000
02/03/2016 0:00,553000
02/03/2016 0:00,560000
02/03/2016 0:00,625000
02/03/2016 0:00,740000
02/03/2016 0:00,815000
02/03/2016 0:00,951000
02/04/2016 0:00,385000
02/04/2016 0:00,435000
02/04/2016 0:00,450000
02/04/2016 0:00,485000
02/04/2016 0:00,492000
02/04/2016 0:00,520000
02/04/2016 0:00,576000
02/04/2016 0:00,580000
02/04/2016 0:00,582000
02/04/2016 0:00,640000
02/04/2016 0:00,650000
02/04/2016 0:00,675000
02/04/2016 0:00,695000
02/04/2016 0:00,738000
02/04/2016 0:00,820000
02/04/2016 0:00,845000
02/04/2016 0:00,997000
02/05/2016 0:00,338000
02/05/2016 0:00,381500
02/05/2016 0:00,395000
02/05/2016 0:00,425000
02/05/2016 0:00,467000
02/05/2016 0:00,515000
02/05/2016 0:00,538000
02/05/2016 0:00,575000
02/05/2016 0:00,715000
02/05/2016 0:00,750000
02/06/2016 0:00,339000
02/06/2016 0:00,425000
02/06/2016 0:00,450000
02/06/2016 0:00,551000
02/06/2016 0:00,597500
02/06/2016 0:00,597500
02/06/2016 0:00,600000
02/06/2016 0:00,640000
02/06/2016 0:00,652000
02/06/2016 0:00,661000
02/06/2016 0:00,665000
02/06/2016 0:00,672000
02/06/2016 0:00,700000
02/06/2016 0:00,710000
02/06/2016 0:00,730000
02/08/2016 0:00,370000
02/08/2016 0:00,405000
02/08/2016 0:00,406200
02/08/2016 0:00,575000
02/08/2016 0:00,622750
02/08/2016 0:00,905000
02/09/2016 0:00,393000
02/09/2016 0:00,400000
02/09/2016 0:00,495000
02/09/2016 0:00,500000
02/09/2016 0:00,525000
02/09/2016 0:00,532000
02/09/2016 0:00,555000
02/09/2016 0:00,565000
02/09/2016 0:00,565000
02/09/2016 0:00,630000
02/09/2016 0:00,640000
02/09/2016 0:00,772000
02/10/2016 0:00,410000
02/10/2016 0:00,477000
02/10/2016 0:00,520000
02/10/2016 0:00,592000
02/10/2016 0:00,630000
02/10/2016 0:00,660000
02/10/2016 0:00,687000
02/10/2016 0:00,760000
02/11/2016 0:00,398000
02/11/2016 0:00,405000
02/11/2016 0:00,434000
02/11/2016 0:00,465000
02/11/2016 0:00,475000
02/11/2016 0:00,490000
02/11/2016 0:00,525000
02/11/2016 0:00,550000
02/11/2016 0:00,578000
02/11/2016 0:00,623000
02/11/2016 0:00,825000
02/12/2016 0:00,390000
02/12/2016 0:00,430000
02/12/2016 0:00,442000
02/12/2016 0:00,512500
02/12/2016 0:00,625000
02/12/2016 0:00,675000
02/12/2016 0:00,846500
02/12/2016 0:00,1150000
02/12/2016 0:00,1850000
02/13/2016 0:00,475000
02/13/2016 0:00,547500
02/13/2016 0:00,600000
02/13/2016 0:00,700000
02/13/2016 0:00,717000
02/13/2016 0:00,740000
02/13/2016 0:00,867000
02/13/2016 0:00,880000
02/13/2016 0:00,915000
02/13/2016 0:00,975000
02/13/2016 0:00,977000
02/13/2016 0:00,1040000
02/13/2016 0:00,1300000
02/13/2016 0:00,1350000
02/13/2016 0:00,1800000
02/15/2016 0:00,410000
02/15/2016 0:00,545000
02/15/2016 0:00,675000
02/15/2016 0:00,1850000
02/16/2016 0:00,375000
02/16/2016 0:00,449950
02/16/2016 0:00,460000
02/16/2016 0:00,510000
02/16/2016 0:00,610000
02/16/2016 0:00,645000
02/16/2016 0:00,682500
02/16/2016 0:00,1860000
02/17/2016 0:00,380000
02/17/2016 0:00,410000
02/17/2016 0:00,415000
02/17/2016 0:00,425000
02/17/2016 0:00,447500
02/17/2016 0:00,455000
02/17/2016 0:00,510000
02/17/2016 0:00,550000
02/17/2016 0:00,550000
02/17/2016 0:00,630000
02/17/2016 0:00,645000
02/17/2016 0:00,660000
02/17/2016 0:00,735000
02/17/2016 0:00,830000
02/18/2016 0:00,420000
02/18/2016 0:00,445000
02/18/2016 0:00,488000
02/18/2016 0:00,530000
02/18/2016 0:00,540000
02/18/2016 0:00,545000
02/18/2016 0:00,590000
02/18/2016 0:00,605000
02/18/2016 0:00,615000
02/18/2016 0:00,619000
02/18/2016 0:00,621000
02/18/2016 0:00,675000
02/18/2016 0:00,681500
02/18/2016 0:00,1005000
02/18/2016 0:00,1163000
02/18/2016 0:00,1345000
02/19/2016 0:00,510000
02/19/2016 0:00,545000
02/19/2016 0:00,550000
02/19/2016 0:00,572000
02/19/2016 0:00,620000
02/19/2016 0:00,633000
02/19/2016 0:00,641000
02/19/2016 0:00,695000
02/19/2016 0:00,725000
02/19/2016 0:00,759950
02/20/2016 0:00,470000
02/20/2016 0:00,570000
02/20/2016 0:00,655000
02/20/2016 0:00,677500
